timestamp,t,drone_id,experiment_id,pattern,x,y,z,vx,vy,vz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,rpm1,rpm2,rpm3,rpm4,battery
1782499374.5219886,8.458911180496216,drone_1,,square,,,,,,,,,,0.005,0.013,0.995,0.021,0.084,0.017,0.066,0.0,0.0,12224,12300,11904,12755,7.114
1782499374.725051,8.661973476409912,drone_1,,square,,,,,,,,,,0.002,0.014,0.998,-0.01,0.0,0.027,0.066,0.0,0.0,12180,12453,12033,12285,7.116
1782499375.0312905,8.968213081359863,drone_1,,square,,,,,,,,,,0.008,0.004,0.963,0.017,0.091,-0.007,0.066,0.0,0.0,11764,12690,12315,12019,7.121
1782499375.248191,9.185113668441772,drone_1,,square,,,,,,,,,,0.004,0.008,1.0,0.028,0.024,-0.028,0.066,0.0,0.0,11947,12468,12345,11876,7.115
1782499375.458336,9.395258665084839,drone_1,,square,,,,,,,,,,0.001,0.007,0.986,0.046,-0.085,-0.006,0.066,0.0,0.0,12019,12531,12330,11862,7.111
1782499375.6638052,9.600727796554565,drone_1,,square,,,,,,,,,,-0.004,0.019,1.002,0.012,-0.084,0.004,0.066,0.0,0.0,11890,12239,12610,11918,7.108
1782499375.901969,9.838891506195068,drone_1,,square,,,,,,,,,,-0.001,0.005,1.039,0.123,0.138,-0.004,0.066,0.0,0.0,11737,12360,12500,11990,7.115
1782499376.1480863,10.0850088596344,drone_1,,square,,,,,,,,,,0.006,0.015,1.003,-0.007,0.211,-0.031,0.066,0.0,0.0,12062,12269,12330,12019,7.109
1782499376.3834956,10.320418119430542,drone_1,,square,,,,,,,,,,0.005,0.012,1.059,-0.027,-0.16,-0.035,0.066,0.0,0.0,12106,12077,11723,12376,7.112
1782499376.5958905,10.53281307220459,drone_1,,square,,,,,,,,,,0.001,0.001,1.003,-0.08,-0.019,-0.034,0.066,0.0,0.0,12690,11682,11001,12987,7.113
1782499376.7939997,10.730922222137451,drone_1,,square,,,,,,,,,,-0.001,0.005,1.009,-0.096,-0.096,0.028,0.066,0.0,0.0,12642,11481,11037,13262,7.109
1782499376.9911678,10.928090333938599,drone_1,,square,,,,,,,,,,0.008,-0.003,0.979,0.001,0.116,0.044,0.066,0.0,0.0,12578,11668,11086,13020,7.113
1782499377.2101886,11.147111177444458,drone_1,,square,,,,,,,,,,-0.002,0.0,1.034,0.142,-0.023,0.092,0.066,0.0,0.0,11655,12285,11876,12210,7.118
1782499377.45896,11.395882606506348,drone_1,,square,,,,,,,,,,-0.002,0.0,1.022,0.384,0.064,-0.066,0.066,0.0,0.0,11918,12468,11441,12165,7.115
1782499377.721057,11.657979488372803,drone_1,,square,,,,,,,,,,0.0,0.01,0.977,0.286,-0.003,0.028,0.066,0.0,0.0,11520,12578,11641,12315,7.11
1782499377.894238,11.831160545349121,drone_1,,square,,,,,,,,,,0.0,0.005,0.981,-0.374,0.128,-0.018,0.066,0.0,0.0,11750,12771,11961,12165,7.108
1782499378.083057,12.019979476928711,drone_1,,square,,,,,,,,,,-0.002,0.018,1.058,-0.203,0.047,-0.051,0.066,0.0,0.0,12004,12500,11325,12360,7.106
1782499378.271097,12.208019495010376,drone_1,,square,,,,,,,,,,-0.02,0.02,0.947,-0.185,-0.272,0.044,0.066,0.0,0.0,11961,12706,11764,11723,7.111
1782499378.44666,12.383582592010498,drone_1,,square,,,,,,,,,,-0.002,0.011,0.972,0.227,-0.532,0.007,0.066,0.0,0.0,11520,13054,12180,11876,7.102
1782499378.6376097,12.574532270431519,drone_1,,square,,,,,,,,,,0.006,0.018,0.989,0.169,0.187,-0.057,0.066,0.0,0.0,11641,13106,11682,12300,7.1
1782499378.841892,12.778814554214478,drone_1,,square,,,,,,,,,,0.014,0.012,0.985,-0.1,0.388,-0.088,0.066,0.0,0.0,12330,12500,11111,12531,7.104
1782499379.0341973,12.97111988067627,drone_1,,square,,,,,,,,,,0.021,0.009,0.986,0.074,0.196,-0.049,0.066,0.0,0.0,12738,11848,10504,13297,7.109
1782499379.2427485,13.179671049118042,drone_1,,square,,,,,,,,,,0.022,0.016,1.057,0.063,0.057,0.012,0.066,0.0,0.0,13245,11641,9803,13568,7.099
1782499379.4427314,13.379653930664062,drone_1,,square,,,,,,,,,,0.023,0.017,0.996,-0.128,-0.308,0.057,0.066,0.0,0.0,12870,11235,10162,13513,7.109
1782499379.6376767,13.574599266052246,drone_1,,square,,,,,,,,,,0.038,0.0,0.943,0.076,0.165,0.038,0.066,0.0,0.0,12787,11441,10060,13315,7.112
1782499379.8519306,13.788853168487549,drone_1,,square,,,,,,,,,,0.03,0.011,0.983,-0.068,0.075,0.029,0.066,0.0,0.0,12886,11494,10341,13037,7.104
1782499380.0602252,13.997147798538208,drone_1,,square,,,,,,,,,,0.016,0.012,0.958,0.088,-0.083,0.012,0.066,0.0,0.0,12853,11574,10460,13020,7.106
1782499380.271856,14.208778619766235,drone_1,,square,,,,,,,,,,0.02,0.009,1.001,-0.002,-0.004,0.003,0.066,0.0,0.0,12674,11507,10741,12853,7.106
1782499380.477738,14.414660453796387,drone_1,,square,,,,,,,,,,0.016,0.004,0.995,0.111,0.137,-0.003,0.066,0.0,0.0,12562,11806,10695,12722,7.103
1782499380.7169466,14.653869152069092,drone_1,,square,,,,,,,,,,0.023,0.001,0.979,-0.054,-0.031,-0.013,0.066,0.0,0.0,12755,11792,10706,12903,7.103
1782499380.9480615,14.884984016418457,drone_1,,square,,,,,,,,,,0.025,0.01,1.003,0.046,0.045,-0.002,0.066,0.0,0.0,12820,11990,10741,12936,7.106
1782499381.174323,15.11124563217163,drone_1,,square,,,,,,,,,,0.025,0.002,1.016,0.044,-0.185,-0.034,0.066,0.0,0.0,12836,11778,10570,13586,7.095
1782499381.381778,15.318700551986694,drone_1,,square,,,,,,,,,,0.03,-0.015,1.042,-0.116,0.026,0.086,0.066,0.0,0.0,12406,12091,11286,12903,7.103
1782499381.5977879,15.53471040725708,drone_1,,square,,,,,,,,,,0.02,-0.002,1.069,0.12,0.313,-0.038,0.066,0.0,0.0,12195,12254,10952,12804,7.094
1782499381.8222387,15.759161233901978,drone_1,,square,,,,,,,,,,0.025,0.0,1.007,0.018,-0.089,-0.075,0.066,0.0,0.0,12836,11750,10493,13404,7.099
1782499382.0101326,15.947055101394653,drone_1,,square,,,,,,,,,,0.018,-0.006,1.052,0.042,0.105,0.012,0.066,0.0,0.0,13140,11848,10131,13245,7.098
1782499382.2423594,16.17928194999695,drone_1,,square,,,,,,,,,,0.029,0.011,0.998,-0.059,-0.198,0.036,0.066,0.0,0.0,13003,11764,10706,13458,7.091
1782499382.4369495,16.37387204170227,drone_1,,square,,,,,,,,,,0.037,0.011,0.989,0.095,0.14,0.029,0.066,0.0,0.0,12722,11961,10857,13037,7.093
1782499382.6286447,16.56556725502014,drone_1,,square,,,,,,,,,,0.017,0.003,1.03,0.062,0.144,-0.052,0.066,0.0,0.0,13245,11534,10309,13440,7.09
1782499382.8446848,16.781607389450073,drone_1,,square,,,,,,,,,,0.021,-0.002,1.056,0.006,-0.033,0.014,0.066,0.0,0.0,13089,11376,10493,13157,7.091
1782499383.0862553,17.02317786216736,drone_1,,square,,,,,,,,,,0.035,0.007,1.031,0.029,0.126,0.03,0.066,0.0,0.0,12970,11682,10893,12820,7.098
1782499383.2908666,17.227789163589478,drone_1,,square,,,,,,,,,,0.014,0.0,0.985,0.182,-0.069,0.021,0.066,0.0,0.0,12626,12091,11074,12903,7.096
1782499383.466354,17.403276443481445,drone_1,,square,,,,,,,,,,0.019,0.003,1.011,-0.067,-0.049,0.017,0.066,0.0,0.0,12210,12422,11507,12626,7.089
1782499383.70708,17.644002437591553,drone_1,,square,,,,,,,,,,0.019,0.011,0.985,-0.037,0.093,-0.018,0.066,0.0,0.0,11976,12254,11441,12254,7.096
1782499383.9066377,17.843560218811035,drone_1,,square,,,,,,,,,,0.023,0.017,1.048,0.013,0.005,-0.027,0.066,0.0,0.0,12004,12269,11587,12300,7.096
1782499384.130947,18.067869663238525,drone_1,,square,,,,,,,,,,0.027,0.005,0.997,0.077,0.348,-0.037,0.066,0.0,0.0,12048,12106,11467,12531,7.096
1782499384.3228242,18.25974678993225,drone_1,,square,,,,,,,,,,0.018,0.006,0.989,-0.054,0.262,-0.006,0.066,0.0,0.0,12285,12121,11325,12787,7.091
1782499384.5132015,18.45012402534485,drone_1,,square,,,,,,,,,,0.002,0.009,0.978,-0.002,-0.364,-0.023,0.066,0.0,0.0,12547,12004,11481,13175,7.092
1782499384.7174942,18.654416799545288,drone_1,,square,,,,,,,,,,0.002,0.022,0.968,-0.162,-0.381,0.098,0.066,0.0,0.0,12180,12300,12500,12787,7.075
1782499384.9382699,18.875192403793335,drone_1,,square,,,,,,,,,,-0.006,0.011,1.018,0.234,0.143,0.057,0.066,0.0,0.0,11834,13003,12820,11820,7.082
1782499385.163003,19.09992551803589,drone_1,,square,,,,,,,,,,0.002,0.028,1.056,0.403,-0.076,-0.054,0.066,0.0,0.0,11614,13123,12706,11976,7.078
1782499385.3747976,19.31172013282776,drone_1,,square,,,,,,,,,,0.003,0.02,1.029,-0.005,0.199,-0.054,0.066,0.0,0.0,11848,13157,12224,11961,7.082
1782499385.5713136,19.508236169815063,drone_1,,square,,,,,,,,,,-0.001,0.035,1.023,-0.4,-0.131,-0.019,0.066,0.0,0.0,12224,12484,12121,11961,7.09
1782499385.7689207,19.705843210220337,drone_1,,square,,,,,,,,,,0.012,0.033,1.084,-0.19,-0.023,-0.001,0.066,0.0,0.0,12048,12195,12121,11947,7.086
1782499386.0181656,19.955088138580322,drone_1,,square,,,,,,,,,,0.017,0.036,0.993,0.087,0.135,-0.003,0.066,0.0,0.0,12531,12106,11792,12285,7.084
1782499386.2513754,20.188297986984253,drone_1,,square,,,,,,,,,,0.018,0.039,1.029,0.033,0.013,0.012,0.066,0.0,0.0,12345,12135,11778,12422,7.082
1782499386.4460359,20.38295841217041,drone_1,,square,,,,,,,,,,0.005,0.031,0.971,0.0,0.006,0.012,0.066,0.0,0.0,12562,12062,11918,12391,7.084
1782499386.6868622,20.62378478050232,drone_1,,square,,,,,,,,,,0.0,0.024,1.002,0.149,-0.018,0.009,0.066,0.0,0.0,12500,12239,11976,12360,7.075
1782499386.8749473,20.811869859695435,drone_1,,square,,,,,,,,,,0.012,0.022,1.006,0.013,0.096,-0.012,0.066,0.0,0.0,12820,12135,11820,12610,7.076
1782499387.080127,21.017049551010132,drone_1,,square,,,,,,,,,,0.009,0.032,1.016,0.011,-0.096,0.001,0.066,0.0,0.0,12771,12062,11904,12771,7.075
1782499387.2981858,21.235108375549316,drone_1,,square,,,,,,,,,,0.007,0.02,1.001,0.077,0.151,0.014,0.066,0.0,0.0,12562,12300,11947,12531,7.073
1782499387.5005803,21.43750286102295,drone_1,,square,,,,,,,,,,0.008,0.034,0.983,-0.078,-0.035,-0.021,0.066,0.0,0.0,12738,12239,11862,12626,7.072
1782499387.7170203,21.653942823410034,drone_1,,square,,,,,,,,,,0.01,0.028,1.034,0.042,0.051,-0.029,0.066,0.0,0.0,12853,12004,11560,12738,7.078
1782499387.9280958,21.865018367767334,drone_1,,square,,,,,,,,,,-0.002,0.035,1.055,-0.031,-0.056,-0.022,0.066,0.0,0.0,13020,11723,11376,12936,7.081
1782499388.3852513,22.322173833847046,drone_1,,square,,,,,,,,,,-0.002,0.028,0.99,0.009,0.07,0.013,0.066,0.0,0.0,13262,11467,11402,12903,7.074
1782499388.5705192,22.507441759109497,drone_1,,square,,,,,,,,,,0.005,0.03,1.008,0.149,-0.021,0.008,0.066,0.0,0.0,13054,11494,11467,13020,7.075
1782499388.7605057,22.697428226470947,drone_1,,square,,,,,,,,,,0.007,0.039,1.046,-0.054,0.038,-0.007,0.066,0.0,0.0,13351,11376,11402,12903,7.075
1782499388.9587116,22.895634174346924,drone_1,,square,,,,,,,,,,0.001,0.04,0.946,0.115,-0.017,-0.021,0.066,0.0,0.0,13458,11389,11350,13071,7.069
1782499389.1691258,23.106048345565796,drone_1,,square,,,,,,,,,,-0.001,0.042,0.985,0.012,0.009,-0.003,0.066,0.0,0.0,13605,11160,11273,13227,7.069
1782499389.3439236,23.280846118927002,drone_1,,square,,,,,,,,,,-0.001,0.043,1.01,0.039,0.029,0.024,0.066,0.0,0.0,13550,11299,11350,12970,7.073
1782499389.527651,23.464573621749878,drone_1,,square,,,,,,,,,,-0.007,0.042,0.987,0.04,-0.026,0.009,0.066,0.0,0.0,13297,11376,11520,12936,7.069
1782499389.715608,23.652530431747437,drone_1,,square,,,,,,,,,,-0.004,0.05,1.054,-0.004,0.055,0.001,0.066,0.0,0.0,13368,11428,11547,12919,7.066
1782499389.9024732,23.839395761489868,drone_1,,square,,,,,,,,,,0.001,0.054,1.025,-0.018,0.04,-0.011,0.066,0.0,0.0,13422,11350,11534,12903,7.074
1782499390.0955899,24.032512426376343,drone_1,,square,,,,,,,,,,0.002,0.048,1.05,0.003,-0.074,-0.022,0.066,0.0,0.0,13495,11135,11415,13071,7.073
1782499390.2985017,24.235424280166626,drone_1,,square,,,,,,,,,,0.0,0.063,0.996,-0.008,0.113,-0.003,0.066,0.0,0.0,13550,11086,11312,13054,7.074
1782499390.497925,24.434847593307495,drone_1,,square,,,,,,,,,,0.007,0.046,1.096,0.01,0.018,0.0,0.066,0.0,0.0,13458,10976,11350,13071,7.065
1782499390.6870406,24.623963117599487,drone_1,,square,,,,,,,,,,0.003,0.047,1.028,0.06,0.043,0.011,0.066,0.0,0.0,13386,11135,11376,12919,7.069
1782499390.886533,24.823455572128296,drone_1,,square,,,,,,,,,,-0.003,0.058,1.014,-0.085,-0.047,-0.009,0.066,0.0,0.0,13368,11086,11428,13175,7.064
1782499391.0974498,25.034372329711914,drone_1,,square,,,,,,,,,,0.006,0.054,1.008,-0.217,0.107,0.011,0.066,0.0,0.0,13297,11261,11454,12987,7.07
1782499391.292423,25.229345560073853,drone_1,,square,,,,,,,,,,-0.004,0.046,1.001,-0.251,-0.068,0.006,0.066,0.0,0.0,13245,11261,11668,12870,7.067
1782499391.484582,25.421504497528076,drone_1,,square,,,,,,,,,,0.008,0.051,1.023,0.347,0.075,-0.005,0.066,0.0,0.0,13106,11560,11641,12853,7.066
1782499391.6687994,25.605721950531006,drone_1,,square,,,,,,,,,,0.005,0.035,1.024,0.297,0.009,-0.013,0.066,0.0,0.0,13020,11547,11587,12987,7.067
1782499391.871136,25.808058500289917,drone_1,,square,,,,,,,,,,0.0,0.021,0.984,0.005,0.227,-0.03,0.066,0.0,0.0,13262,11467,11467,13054,7.06
1782499392.0817149,26.01863741874695,drone_1,,square,,,,,,,,,,-0.003,0.035,1.035,-0.04,0.227,-0.007,0.066,0.0,0.0,13440,11389,11376,13262,7.064
1782499392.281396,26.218318462371826,drone_1,,square,,,,,,,,,,-0.018,0.034,1.003,0.05,0.009,0.004,0.066,0.0,0.0,13623,11389,11402,13089,7.058
1782499392.4924676,26.42939019203186,drone_1,,square,,,,,,,,,,-0.019,0.02,1.037,0.047,-0.343,0.002,0.066,0.0,0.0,13192,11098,11389,13404,7.063
1782499392.6768134,26.613735914230347,drone_1,,square,,,,,,,,,,-0.024,0.024,0.988,0.011,-0.101,-0.01,0.066,0.0,0.0,13210,10905,11111,13661,7.058
1782499392.8716736,26.80859613418579,drone_1,,square,,,,,,,,,,-0.001,0.017,1.018,-0.033,0.046,0.0,0.066,0.0,0.0,13422,10857,10917,13698,7.062
1782499393.0540981,26.991020679473877,drone_1,,square,,,,,,,,,,-0.005,0.011,0.977,-0.085,0.06,0.011,0.066,0.0,0.0,13245,10952,10893,13661,7.056
1782499393.2345881,27.171510696411133,drone_1,,square,,,,,,,,,,-0.008,0.027,1.018,-0.055,0.003,0.014,0.066,0.0,0.0,13404,11025,10952,13698,7.057
1782499393.5271418,27.464064359664917,drone_1,,square,,,,,,,,,,-0.002,0.017,0.963,-0.02,-0.026,0.001,0.066,0.0,0.0,13333,11123,11013,13774,7.056
1782499393.8772354,27.814157962799072,drone_1,,square,,,,,,,,,,-0.008,0.009,1.001,0.045,0.02,-0.008,0.066,0.0,0.0,13351,11086,10869,13774,7.058
1782499394.2099626,28.14688515663147,drone_1,,square,,,,,,,,,,-0.008,0.018,0.963,0.0,0.007,0.012,0.066,0.0,0.0,13210,11325,11123,13568,7.055
1782499394.5444224,28.4813449382782,drone_1,,square,,,,,,,,,,-0.007,0.013,1.047,-0.083,-0.002,-0.001,0.066,0.0,0.0,12886,11614,11312,13368,7.055
1782499394.9644938,28.901416301727295,drone_1,,square,,,,,,,,,,0.003,0.015,1.017,0.036,0.024,-0.002,0.066,0.0,0.0,12722,11723,11547,13192,7.052
1782499395.4444275,29.38135004043579,drone_1,,square,,,,,,,,,,-0.001,0.018,1.002,0.067,0.004,0.008,0.066,0.0,0.0,12610,11976,11947,12500,7.055
1782499395.7981942,29.735116720199585,drone_1,,square,,,,,,,,,,0.001,0.011,0.992,0.091,-0.005,-0.01,0.066,0.0,0.0,12254,12254,12180,12658,7.054
1782499395.9861195,29.923042058944702,drone_1,,square,,,,,,,,,,0.005,0.013,1.023,-0.034,0.043,-0.024,0.066,0.0,0.0,12254,12300,12077,12562,7.053
1782499396.1845348,30.12145733833313,drone_1,,square,,,,,,,,,,0.006,0.027,1.027,-0.047,-0.043,-0.026,0.066,0.0,0.0,12610,11848,12033,12468,7.06
1782499396.4033146,30.340237140655518,drone_1,,square,,,,,,,,,,0.01,0.025,1.027,0.19,0.087,-0.02,0.066,0.0,0.0,12626,11792,11750,12836,7.061
1782499396.5999465,30.536869049072266,drone_1,,square,,,,,,,,,,0.006,0.021,0.984,0.039,0.088,0.008,0.066,0.0,0.0,12626,11947,11627,12903,7.051
1782499396.7883422,30.72526478767395,drone_1,,square,,,,,,,,,,0.006,0.016,0.982,-0.078,-0.063,0.02,0.066,0.0,0.0,12771,11990,11668,12674,7.053
1782499396.9762697,30.91319227218628,drone_1,,square,,,,,,,,,,0.007,0.02,1.013,0.0,-0.073,0.004,0.066,0.0,0.0,12500,11990,11764,12610,7.054
1782499397.178337,31.115259647369385,drone_1,,square,,,,,,,,,,0.003,0.023,1.038,0.006,0.001,-0.012,0.066,0.0,0.0,12330,11976,11862,12468,7.055
1782499397.3634472,31.30036973953247,drone_1,,square,,,,,,,,,,0.003,0.028,0.973,0.047,0.098,-0.001,0.066,0.0,0.0,12285,12106,11834,12453,7.057
1782499397.562405,31.499327659606934,drone_1,,square,,,,,,,,,,-0.001,0.023,1.038,0.05,-0.203,0.008,0.066,0.0,0.0,12391,12269,11918,12315,7.056
1782499397.7512608,31.688183307647705,drone_1,,square,,,,,,,,,,0.006,0.023,1.002,0.031,-0.344,0.004,0.066,0.0,0.0,12224,12531,12019,12239,7.06
1782499397.9401333,31.877055883407593,drone_1,,square,,,,,,,,,,0.025,0.016,0.991,0.093,0.116,-0.009,0.066,0.0,0.0,12033,12531,12004,12210,7.058
1782499398.127908,32.06483054161072,drone_1,,square,,,,,,,,,,0.008,0.015,1.017,-0.028,0.437,-0.038,0.066,0.0,0.0,12422,12626,11641,12106,7.055
1782499398.303147,32.24006962776184,drone_1,,square,,,,,,,,,,0.001,0.017,1.065,0.08,0.086,-0.022,0.066,0.0,0.0,12610,12594,11337,12360,7.054
1782499398.5044706,32.44139313697815,drone_1,,square,,,,,,,,,,0.01,0.027,0.989,-0.23,-0.224,0.002,0.066,0.0,0.0,12626,12376,11507,12453,7.058
1782499398.6819656,32.61888813972473,drone_1,,square,,,,,,,,,,0.022,0.022,1.065,-0.116,-0.042,0.028,0.066,0.0,0.0,12422,12300,11428,12376,7.06
1782499398.8569744,32.79389691352844,drone_1,,square,,,,,,,,,,0.022,0.012,1.016,-0.079,-0.039,0.02,0.066,0.0,0.0,12468,12376,11600,12269,7.056
1782499399.0870047,33.023927211761475,drone_1,,square,,,,,,,,,,0.021,0.0,1.024,0.2,0.166,-0.02,0.066,0.0,0.0,12626,12285,11286,12547,7.053
1782499399.3120224,33.248944997787476,drone_1,,square,,,,,,,,,,0.029,0.001,1.007,0.112,0.234,-0.004,0.066,0.0,0.0,12690,12135,11261,12610,7.057
1782499399.514146,33.45106863975525,drone_1,,square,,,,,,,,,,0.019,0.002,1.007,0.071,-0.004,0.015,0.066,0.0,0.0,12610,12224,11534,12453,7.047
1782499399.7042904,33.641212940216064,drone_1,,square,,,,,,,,,,0.013,-0.006,1.055,0.053,-0.068,-0.013,0.066,0.0,0.0,12706,12077,11481,12642,7.051
1782499399.9183228,33.85524535179138,drone_1,,square,,,,,,,,,,0.022,0.009,0.997,0.066,-0.034,-0.009,0.066,0.0,0.0,12870,11961,11235,12919,7.046
1782499400.1218374,34.058759927749634,drone_1,,square,,,,,,,,,,0.014,0.006,1.026,-0.028,-0.042,0.029,0.066,0.0,0.0,12738,12077,11560,12755,7.051
1782499400.3239663,34.26088881492615,drone_1,,square,,,,,,,,,,0.01,0.014,1.036,-0.077,0.08,0.02,0.066,0.0,0.0,12706,12180,11750,12578,7.051
1782499400.5344403,34.471362829208374,drone_1,,square,,,,,,,,,,0.014,0.007,0.963,0.054,-0.09,0.005,0.066,0.0,0.0,12531,12285,11947,12345,7.055
1782499400.732344,34.66926646232605,drone_1,,square,,,,,,,,,,0.011,0.013,0.969,0.07,0.085,-0.006,0.066,0.0,0.0,12422,12484,11862,12077,7.051
1782499400.930363,34.86728549003601,drone_1,,square,,,,,,,,,,0.008,0.02,0.969,0.138,-0.08,-0.003,0.066,0.0,0.0,12210,12547,12135,12135,7.05
1782499401.1450791,35.08200168609619,drone_1,,square,,,,,,,,,,0.012,0.019,0.978,-0.083,0.088,-0.022,0.066,0.0,0.0,12300,12376,11961,12121,7.055
1782499401.3909862,35.327908754348755,drone_1,,square,,,,,,,,,,0.013,0.008,0.983,0.023,0.015,-0.005,0.066,0.0,0.0,12254,12376,11947,12091,7.049
1782499401.695408,35.632330656051636,drone_1,,square,,,,,,,,,,0.016,0.02,1.003,-0.027,0.042,-0.005,0.066,0.0,0.0,12376,12515,12077,12091,7.048
1782499401.8794968,35.81641936302185,drone_1,,square,,,,,,,,,,0.01,0.005,1.016,0.061,-0.001,0.007,0.066,0.0,0.0,12210,12658,12239,12048,7.046
1782499402.3404021,36.27732467651367,drone_1,,square,,,,,,,,,,0.01,0.011,1.005,-0.042,-0.004,-0.003,0.066,0.0,0.0,12019,12787,12345,12285,7.048
1782499402.5299065,36.46682906150818,drone_1,,square,,,,,,,,,,0.009,0.006,1.029,0.17,0.127,-0.021,0.066,0.0,0.0,12406,12239,11862,12658,7.047
1782499402.711513,36.64843559265137,drone_1,,square,,,,,,,,,,0.014,0.006,1.011,0.247,0.316,0.009,0.066,0.0,0.0,12269,12285,11668,12562,7.047
1782499402.8933413,36.83026385307312,drone_1,,square,,,,,,,,,,0.007,0.015,1.016,-0.004,0.15,0.005,0.066,0.0,0.0,12345,12300,11600,12594,7.048
1782499403.0925367,37.02945923805237,drone_1,,square,,,,,,,,,,-0.002,0.012,1.008,-0.221,-0.278,0.005,0.066,0.0,0.0,12531,12062,11834,12690,7.043
1782499403.3034642,37.240386724472046,drone_1,,square,,,,,,,,,,0.001,0.023,0.993,-0.139,-0.161,0.009,0.066,0.0,0.0,12406,11961,12091,12578,7.047
1782571934.4262884,0.5541889667510986,drone_1,,hover,,,,,,,,,,0.014,0.009,1.056,-0.001,0.082,-0.017,0.0,0.0,0.0,12578,12468,11976,12642,7.646
1782571934.968265,1.096165657043457,drone_1,,hover,,,,,,,,,,0.001,0.028,0.984,-0.024,-0.008,-0.004,0.0,0.0,0.0,12642,12706,12091,12610,7.638
1782571935.483456,1.611356496810913,drone_1,,hover,,,,,,,,,,0.017,0.022,0.998,-0.006,0.036,-0.011,0.0,0.0,0.0,12610,12626,12195,12547,7.638
1782571935.8065255,1.9344260692596436,drone_1,,hover,,,,,,,,,,0.017,0.011,1.066,0.009,0.036,0.009,0.0,0.0,0.0,12626,12787,12254,12422,7.622
1782571936.1257398,2.2536404132843018,drone_1,,hover,,,,,,,,,,0.011,0.017,0.974,0.077,-0.006,-0.008,0.0,0.0,0.0,12360,12903,12269,12210,7.619
1782571936.4271727,2.5550732612609863,drone_1,,hover,,,,,,,,,,0.015,0.013,1.004,-0.023,0.088,-0.004,0.0,0.0,0.0,12500,12886,12254,12531,7.617
1782571936.6701038,2.798004388809204,drone_1,,hover,,,,,,,,,,0.008,0.018,1.031,0.029,-0.015,-0.019,0.0,0.0,0.0,12562,12642,12135,12594,7.612
1782571936.9134328,3.0413334369659424,drone_1,,hover,,,,,,,,,,0.0,0.017,1.001,0.0,-0.014,0.007,0.0,0.0,0.0,12610,12690,12254,12547,7.606
1782571937.1556797,3.2835803031921387,drone_1,,hover,,,,,,,,,,0.022,0.014,1.023,0.028,0.015,0.0,0.0,0.0,0.0,12594,12804,12376,12610,7.613
1782571937.4007335,3.5286340713500977,drone_1,,hover,,,,,,,,,,0.01,0.003,1.044,0.04,-0.011,-0.02,0.0,0.0,0.0,12722,12642,12254,12820,7.604
1782571937.6331098,3.7610104084014893,drone_1,,hover,,,,,,,,,,0.001,0.011,0.965,0.018,0.05,-0.009,0.0,0.0,0.0,12870,12594,11976,12706,7.605
1782571937.8932807,4.021181344985962,drone_1,,hover,,,,,,,,,,0.017,0.037,0.96,-0.031,0.015,0.02,0.0,0.0,0.0,12594,12690,12195,12285,7.602
1782571938.148803,4.276703596115112,drone_1,,hover,,,,,,,,,,0.02,0.016,1.03,0.085,-0.035,0.011,0.0,0.0,0.0,12150,13227,12594,12135,7.599
1782571938.3754392,4.503339767456055,drone_1,,hover,,,,,,,,,,0.025,-0.003,1.046,-0.004,0.088,-0.038,0.0,0.0,0.0,12285,12970,12285,12453,7.596
1782571938.7069833,4.83488392829895,drone_1,,hover,,,,,,,,,,0.012,0.022,1.019,-0.015,-0.068,-0.015,0.0,0.0,0.0,12330,12836,12285,12658,7.597
1782571938.9720342,5.099934816360474,drone_1,,hover,,,,,,,,,,0.02,0.015,1.002,0.024,0.018,0.006,0.0,0.0,0.0,12594,12804,12077,12437,7.589
1782571939.207419,5.335319519042969,drone_1,,hover,,,,,,,,,,0.011,0.016,1.029,0.087,-0.045,0.018,0.0,0.0,0.0,12547,12674,12239,12422,7.589
1782571939.438728,5.566628694534302,drone_1,,hover,,,,,,,,,,-0.002,0.0,1.022,0.04,0.103,0.01,0.0,0.0,0.0,12422,12919,12300,12315,7.581
1782571939.6792638,5.807164430618286,drone_1,,hover,,,,,,,,,,0.019,0.012,1.078,0.08,-0.091,-0.017,0.0,0.0,0.0,12547,12787,12315,12330,7.585
1782571939.9464793,6.074379920959473,drone_1,,hover,,,,,,,,,,0.018,0.033,1.04,0.035,0.116,0.002,0.0,0.0,0.0,12547,12853,12315,12547,7.573
1782571940.2142987,6.342199325561523,drone_1,,hover,,,,,,,,,,0.019,0.022,1.06,0.031,-0.044,0.011,0.0,0.0,0.0,12453,12820,12315,12391,7.583
1782571940.4850245,6.612925052642822,drone_1,,hover,,,,,,,,,,0.008,0.018,1.019,-0.041,0.05,0.02,0.0,0.0,0.0,12547,13037,12453,12091,7.575
1782571940.7923865,6.920287132263184,drone_1,,hover,,,,,,,,,,0.031,0.016,1.029,0.014,-0.044,-0.006,0.0,0.0,0.0,12468,12870,12594,12210,7.564
1782571941.077651,7.205551624298096,drone_1,,hover,,,,,,,,,,0.021,0.03,1.007,-0.004,0.036,-0.019,0.0,0.0,0.0,12706,12594,12300,12422,7.563
1782571941.4321885,7.560089111328125,drone_1,,hover,,,,,,,,,,0.01,0.025,0.985,-0.022,0.059,0.022,0.0,0.0,0.0,12804,12626,12406,12453,7.558
